Div,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoal,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP
E1,23/02/2002,Nott'm Forest,Grimsby,0,0,D,0,0,D,1.65,3.4,4.65,1.6,3.2,4.2,1.57,3.25,5.5,1.667,3.25,4.75,1.615,3.6,4.5,1.61,3.3,5,21080,"Webb, H. M.",13,7,5,3,0,0,9,7,5,9,3,0,0,0,0,0,0,0
E1,23/02/2002,Sheffield Weds,Rotherham,1,2,A,0,0,D,2,3.2,3.3,1.8,3,3.5,1.91,3.2,3.5,1.909,3.25,3.5,1.833,3.4,3.6,1.8,3.1,4,28179,"Hill, K. D.",9,7,6,4,0,0,6,1,17,16,5,6,1,2,0,0,10,20
E1,23/02/2002,Stockport,Wolves,1,4,A,1,3,A,5.4,3.5,1.55,5,3.5,1.45,7,3.75,1.4,6.5,3.75,1.444,6,3.5,1.5,7.5,3.6,1.4,8481,"Pugh, D.",9,19,4,12,0,0,6,10,11,4,0,6,2,2,1,0,45,20
E1,23/02/2002,Walsall,Man City,0,0,D,0,0,D,4.15,3.3,1.75,4.2,3.2,1.7,4,3.4,1.73,4.5,3.4,1.667,4.5,3.6,1.615,5,3.5,1.57,7618,"Crick, D. R.",8,8,3,3,0,0,5,8,10,13,4,7,0,0,0,0,0,0
E1,23/02/2002,West Brom,Portsmouth,5,0,H,4,0,H,1.55,3.4,5.65,1.55,3.5,4.8,1.44,3.6,6.5,1.533,3.4,6,1.533,3.5,5.5,1.5,3.4,6,21028,"Cowburn, M. G.",19,4,12,1,1,0,8,0,15,9,8,4,1,2,0,0,10,20
E1,26/02/2002,Barnsley,Crystal Palace,1,4,A,1,1,D,2.32,3.2,2.7,2.2,3,2.6,2.2,3.25,2.75,2.3,3.2,2.7,2.25,3.25,2.75,2.37,3.1,2.62,11207,"Fletcher, M.",14,12,7,9,0,0,7,4,14,9,2,5,3,1,0,0,30,10
E1,26/02/2002,Bradford,Nott'm Forest,2,1,H,1,0,H,1.9,3.25,3.55,2,3,2.9,2,3.2,3.2,1.8,3.25,4,1.909,3.4,3.4,1.72,3.4,4,13505,"Olivier, R. J.",6,13,5,7,1,0,5,9,11,10,6,7,2,1,0,0,20,10
E1,26/02/2002,Burnley,Birmingham,0,1,A,0,1,A,2.1,3.1,3.15,2,3,2.9,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.1,3.1,13504,"Harris, R. J.",14,11,3,6,0,0,6,4,20,21,4,6,3,3,0,0,30,30
E1,26/02/2002,Grimsby,Stockport,3,1,H,3,1,H,1.6,3.4,5.15,1.5,3.4,4.7,1.67,3.25,4.5,1.6,3.4,5,1.615,3.6,4.5,1.61,3.3,5,6836,"Clattenburg, M.",15,5,6,2,0,0,6,1,12,13,3,1,0,3,0,1,0,55
E1,26/02/2002,Portsmouth,Coventry,1,0,H,0,0,D,3.05,3.2,2.1,2.8,3,2.1,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2,3,3.2,2.1,12336,"Barber, G. P.",9,10,5,4,1,0,2,10,11,17,4,3,1,0,0,0,10,0
E1,26/02/2002,Preston,West Brom,1,0,H,0,0,D,2.45,3.1,2.6,2.2,3,2.6,2.25,3.2,2.75,2.375,3.2,2.625,2.6,3.2,2.375,2.37,3.1,2.62,14487,"Danson, P. S.",11,8,3,1,1,1,6,5,12,14,2,2,0,1,0,0,0,10
E1,26/02/2002,Rotherham,Gillingham,3,2,H,1,0,H,2.2,3.1,2.9,2.2,3,2.6,2.1,3.2,3,2.1,3.25,3,2.2,3.25,2.8,2.2,3.2,2.8,6005,"Joslin, P. J.",7,12,4,4,0,1,1,4,9,12,1,5,0,2,0,0,0,20
E1,26/02/2002,Watford,Norwich,2,1,H,2,0,H,2.2,3.1,2.95,2,3,2.9,2.2,3.25,2.75,2.1,3.25,3,2.375,3.2,2.6,2,3.2,3.2,12622,"Wolstenholme, E. K.",15,6,12,1,0,1,5,3,17,8,3,8,2,0,0,0,20,0
E1,26/02/2002,Wolves,Walsall,3,0,H,0,0,D,1.35,3.9,8.2,1.45,3.5,5,1.36,3.75,8,1.364,4,8,1.364,4,7.5,1.36,3.75,8,27043,"Dean, M. L",19,7,10,2,0,0,5,2,11,5,4,0,1,0,0,1,10,25
E1,27/02/2002,Man City,Sheffield Weds,4,0,H,2,0,H,1.34,4.2,7.7,1.4,3.6,5.5,1.4,3.75,7,1.333,4,8.5,1.3,4.333,8.5,1.33,4.33,7,33682,"Durkin, P. A.",21,11,10,3,1,0,7,5,12,8,3,4,0,1,0,0,0,10
E1,02/03/2002,Barnsley,Millwall,1,1,D,0,1,A,2.6,3.2,2.4,2.4,3.1,2.4,2.4,3.25,2.5,2.625,3.2,2.375,2.75,3.25,2.25,2.5,3.1,2.5,11816,"Riley, M. A.",16,9,6,5,0,0,6,9,14,19,0,6,2,3,1,1,45,55
E1,02/03/2002,Bradford,Sheffield Weds,0,2,A,0,1,A,2,3.2,3.3,1.75,3.2,3.6,2,3.2,3.2,1.8,3.25,4,1.833,3.25,3.75,1.9,3,3.75,16904,"Cowburn, M. G.",14,14,4,5,0,2,7,10,12,13,2,6,1,4,0,0,10,40
E1,02/03/2002,Burnley,Norwich,1,1,D,1,0,H,1.95,3.2,3.45,1.8,3.1,3.8,1.91,3.2,3.5,1.909,3.2,3.6,2,3.25,3.25,1.83,3.3,3.6,14679,"Jones, P.",7,11,2,3,0,0,5,6,15,18,1,5,2,3,0,0,20,30
E1,02/03/2002,Grimsby,Crystal Palace,5,2,H,3,0,H,2.8,3.1,2.3,2.4,3.1,2.4,2.75,3.2,2.25,2.8,3.2,2.25,2.75,3.25,2.25,2.75,3.2,2.25,5924,"Knight, B.",19,9,9,4,0,0,3,8,10,14,5,2,1,3,0,0,10,30
E1,02/03/2002,Portsmouth,Walsall,1,1,D,0,0,D,1.8,3.3,3.9,1.75,3.2,3.6,1.91,3.2,3.5,1.85,3.25,3.75,1.833,3.4,3.6,1.8,3.4,3.75,13203,"Cable, L. E.",11,6,5,3,0,0,4,2,10,10,5,8,0,0,0,0,0,0
E1,02/03/2002,Preston,Birmingham,1,0,H,1,0,H,2.25,3.2,2.8,2.1,3,3.1,2,3.2,3.2,2.375,3.2,2.625,2.25,3.25,2.75,2.2,3.2,2.8,15543,"Beeby, R. J.",6,12,3,3,0,0,5,7,22,15,7,4,0,2,0,0,0,20
E1,02/03/2002,Rotherham,Nott'm Forest,1,2,A,0,0,D,2.2,3.2,2.9,2.2,3,2.8,2,3.2,3.2,2,3.25,3.25,2.1,3.25,3,2.2,3,3,8455,"Leake, A. R.",12,6,3,3,0,0,7,2,15,16,8,3,1,0,0,0,10,0
E1,02/03/2002,Sheffield United,Stockport,3,0,H,0,0,D,1.38,4,6.98,1.4,3.9,6,1.44,3.6,6.5,1.364,4,7.5,1.4,4,6.5,1.4,3.6,7.5,15642,"Cooper, M. A.",13,4,8,2,0,0,11,3,8,15,3,2,1,2,0,1,10,45
E1,02/03/2002,Watford,Crewe,0,1,A,0,0,D,1.6,3.4,5.1,1.6,3.3,4.4,1.67,3.4,4.33,1.615,3.4,5,1.615,3.6,4.5,1.57,3.5,5,15199,"Hill, K. D.",22,6,10,4,0,0,3,6,8,12,3,6,2,0,0,0,20,0
E1,02/03/2002,Wimbledon,West Brom,0,1,A,0,0,D,2.6,3.2,2.4,2.4,3,2.6,2.37,3.2,2.6,2.4,3.2,2.6,2.6,3.2,2.375,2.5,3.1,2.5,8063,"Baines, S. J.",9,7,5,3,0,0,11,5,12,15,3,3,0,1,0,0,0,10
E1,02/03/2002,Wolves,Gillingham,2,0,H,2,0,H,1.5,3.6,5.8,1.45,3.8,5.4,1.4,3.75,7,1.4,3.75,7.5,1.444,3.75,6.5,1.4,3.6,7.5,25908,"Butler, A. N.",14,7,8,3,1,0,11,3,14,17,3,2,0,0,0,0,0,0
E1,03/03/2002,Man City,Coventry,4,2,H,3,1,H,1.65,3.4,4.7,1.65,3.3,4.4,1.61,3.5,4.5,1.571,3.4,5.5,1.533,3.6,5.5,1.53,3.5,5.5,33335,"Pike, M. S.",24,4,11,3,0,0,12,2,9,10,2,2,1,1,0,0,10,10
E1,05/03/2002,Birmingham,Man City,1,2,A,1,1,D,2.65,3.3,2.3,2.4,3.1,2.4,3,3.2,2.1,2.8,3.2,2.25,3,3.25,2.1,2.75,3.25,2.2,24160,"Jordan, W. M.",5,10,3,6,0,0,2,11,8,13,3,3,1,2,0,0,10,20
E1,05/03/2002,Crewe,Barnsley,2,0,H,1,0,H,2,3.3,3.2,2.1,3,2.9,2.25,3.2,2.75,2.1,3.25,3,2,3.25,3.25,1.9,3.4,3.25,6258,"Dean, M. L",17,10,7,3,0,0,5,1,10,15,0,1,2,3,0,2,20,80
E1,05/03/2002,Crystal Palace,Portsmouth,0,0,D,0,0,D,1.7,3.4,4.25,1.7,3.3,4,1.61,3.5,4.5,1.667,3.4,4.5,1.727,3.5,4,1.61,3.5,4.5,15915,"Joslin, P. J.",13,4,6,2,0,0,8,2,10,19,7,2,1,2,0,0,10,20
E1,05/03/2002,Gillingham,Grimsby,2,1,H,1,1,D,1.8,3.4,3.75,1.75,3.2,3.7,1.91,3.2,3.5,1.75,3.4,4,1.727,3.5,4,1.8,3.4,3.6,7025,"Taylor, P.",17,14,11,6,0,0,9,2,11,8,6,2,0,1,0,0,0,10
E1,05/03/2002,Millwall,Preston,2,1,H,1,0,H,1.95,3.2,3.45,1.8,3.2,3.7,1.91,3.25,3.4,1.833,3.25,3.8,1.909,3.2,3.6,2,3.2,3.2,11071,"Warren, M. R.",10,13,5,6,0,1,5,9,16,11,7,1,1,2,0,0,10,20
E1,05/03/2002,Norwich,Rotherham,0,0,D,0,0,D,1.55,3.5,5.45,1.55,3.3,4.5,1.67,3.25,4.5,1.571,3.4,5.5,1.571,3.6,5,1.5,3.6,5.5,18485,"Butler, A. N.",9,11,2,2,0,1,3,8,9,11,1,1,1,3,0,0,10,30
E1,05/03/2002,Stockport,Bradford,1,0,H,1,0,H,4.15,3.5,1.7,4,3.3,1.6,3.75,3.25,1.8,4.333,3.4,1.7,4,3.5,1.727,4,3.4,1.72,4148,"Parkes, T. A.",8,7,4,2,1,0,4,9,10,13,1,3,1,0,0,0,10,0
E1,05/03/2002,Walsall,Burnley,1,0,H,0,0,D,2.75,3.25,2.25,2.9,3,2.1,2.37,3.2,2.6,2.7,3.2,2.3,2.6,3.2,2.375,2.75,3.2,2.25,5611,"Alcock, P. E.",12,9,7,1,0,1,4,10,7,10,4,5,1,3,0,0,10,30
E1,05/03/2002,West Brom,Watford,1,1,D,0,0,D,1.6,3.3,5.35,1.65,3.3,4.4,1.5,3.4,6,1.615,3.4,5,1.533,3.4,6,1.57,3.25,5.5,19580,"Harris, R. J.",9,6,5,5,0,0,8,4,13,15,0,2,1,2,0,0,10,20
E1,06/03/2002,Coventry,Sheffield United,1,0,H,1,0,H,1.7,3.4,4.3,1.7,3.3,4,1.67,3.4,4.33,1.615,3.4,5,1.615,3.6,4.5,1.72,3.2,4.33,12963,"D'Urso, A. P.",14,6,6,3,1,0,5,9,19,21,5,3,3,1,0,0,30,10
E1,06/03/2002,Nott'm Forest,Wolves,2,2,D,0,1,A,3.25,3.25,2,3.5,3.1,1.9,3.75,3.2,1.83,3.4,3.25,1.95,3.25,3.25,2,3.2,3.2,2,21010,"Wilkes, C. R.",6,11,1,5,0,0,4,6,5,8,2,0,1,1,0,0,10,10
E1,06/03/2002,Sheffield Weds,Wimbledon,1,2,A,1,1,D,2.35,3.15,2.7,2.4,3,2.4,2.2,3.25,2.75,2.3,3.2,2.7,2.25,3.25,2.75,2.37,3.1,2.62,18930,"Laws, G.",5,10,4,4,0,0,3,9,10,12,2,1,0,1,0,0,0,10
E1,08/03/2002,Bradford,Man City,0,2,A,0,1,A,4.9,3.75,1.56,4.2,3.2,1.7,5,3.5,1.57,4.75,3.4,1.615,5,3.6,1.571,5.5,3.6,1.5,18168,"Dowd, P.",10,18,5,8,0,2,5,7,15,14,2,6,1,1,0,0,10,10
E1,09/03/2002,Barnsley,Sheffield United,1,1,D,1,1,D,2.37,3.1,2.7,2.2,3,2.7,2.25,3.2,2.75,2.4,3.2,2.6,2.5,3.2,2.5,2.37,3.1,2.62,15430,"Pugh, D.",24,12,11,5,1,1,8,6,16,14,3,0,3,2,0,0,30,20
E1,09/03/2002,Birmingham,Wolves,2,2,D,2,2,D,2.7,3.15,2.35,2.4,3.1,2.4,2.75,3.2,2.25,2.7,3.2,2.3,2.75,3.25,2.25,2.62,3.1,2.37,22104,"Mathieson, S. W.",18,9,7,3,0,0,7,6,14,16,3,4,1,5,0,0,10,50
E1,09/03/2002,Coventry,Norwich,2,1,H,0,1,A,1.82,3.25,3.85,1.8,3.1,3.8,1.73,3.25,4.33,1.727,3.25,4.5,1.8,3.4,3.75,1.83,3.3,3.6,16744,"Rennie, U. D.",19,6,7,4,1,0,12,4,14,17,2,10,0,3,0,0,0,30
E1,09/03/2002,Crystal Palace,Watford,0,2,A,0,1,A,1.8,3.25,4,1.9,3.1,3.5,1.73,3.25,4.33,1.85,3.25,3.75,1.833,3.4,3.6,1.83,3.3,3.6,16817,"Webb, H. M.",13,11,7,6,0,0,13,7,8,19,2,1,0,1,0,0,0,10
E1,09/03/2002,Grimsby,Walsall,2,2,D,1,0,H,1.94,3.2,3.5,1.8,3.1,3.8,1.83,3.2,3.75,2.1,3.25,3,1.909,3.4,3.4,1.9,3.3,3.3,7016,"Dunn, S. W.",10,8,6,3,1,1,3,3,6,11,5,2,1,2,0,0,10,20
E1,09/03/2002,Nott'm Forest,Wimbledon,0,0,D,0,0,D,2.2,3.15,2.9,2.1,3,3.1,2.2,3.2,2.8,2.2,3.2,2.875,2.25,3.25,2.75,2.25,3.2,2.75,24292,"Curson, B.",12,5,6,1,1,1,11,2,5,4,2,2,1,1,0,1,10,35
E1,09/03/2002,Portsmouth,Millwall,3,0,H,2,0,H,2.7,3.1,2.37,2.4,3.1,2.4,2.75,3.25,2.2,2.75,3.25,2.25,2.8,3.25,2.2,2.8,3.2,2.2,15221,"Danson, P. S.",12,5,7,3,2,0,3,11,16,14,1,8,2,2,0,0,20,20
E1,09/03/2002,Preston,Rotherham,2,1,H,1,0,H,1.62,3.4,5,1.6,3.3,4.4,1.57,3.5,5,1.571,3.4,5.5,1.571,3.6,5,1.57,3.5,5,14579,"Baines, S. J.",17,11,7,3,0,1,12,5,11,6,1,1,1,0,0,0,10,0
E1,09/03/2002,Sheffield Weds,Gillingham,0,0,D,0,0,D,2.2,3.15,2.9,1.9,3,3.3,2,3.2,3.2,2.2,3.2,2.875,2,3.25,3.25,2,3.2,3.2,20361,"Armstrong, P.",12,10,5,3,1,0,7,1,7,9,2,4,2,0,0,0,20,0
E1,09/03/2002,Stockport,Burnley,0,2,A,0,0,D,4.65,3.4,1.65,4.5,3.5,1.55,4.33,3.4,1.67,4.75,3.5,1.615,4.5,3.6,1.615,4.5,3.5,1.61,6410,"Walton, P.",4,11,2,6,1,0,3,7,13,19,1,3,1,2,1,0,35,20
E1,12/03/2002,Bradford,Birmingham,1,3,A,1,2,A,2.65,3.25,2.32,2.4,3.1,2.4,2.75,3.25,2.2,2.7,3.2,2.3,2.75,3.25,2.25,2.62,3.1,2.37,13105,"Cain, G.",11,10,4,7,0,1,5,5,12,13,3,2,0,2,0,0,0,20
E1,12/03/2002,Crewe,Man City,1,3,A,0,2,A,5.45,3.5,1.55,4.6,3.4,1.6,4.5,3.5,1.61,6,3.5,1.5,6,3.5,1.5,5.5,3.6,1.5,10092,"Danson, P. S.",11,12,8,9,0,0,1,4,9,15,1,1,0,1,0,0,0,10
E1,12/03/2002,Portsmouth,Wimbledon,1,2,A,1,0,H,2.4,3.1,2.65,2.3,3.1,2.5,2.25,3.2,2.75,2.375,3.2,2.625,2.25,3.25,2.75,2.37,3.1,2.62,13118,"Hill, K. D.",9,9,5,6,0,0,4,8,15,18,2,2,2,2,0,0,20,20
E1,15/03/2002,Norwich,Birmingham,0,1,A,0,1,A,2.05,3.2,3.15,2.1,3,3.1,2.1,3.2,3,2.2,3.2,2.875,2.2,3.25,2.8,2,3.2,3.2,18258,"Messias, M. D.",7,15,2,4,0,1,8,10,14,12,3,1,1,2,0,0,10,20
E1,16/03/2002,Crewe,Portsmouth,1,1,D,1,1,D,2.1,3.25,3,2,3,3.1,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2,3.2,3.2,7170,"Leake, A. R.",16,11,7,6,0,0,5,2,10,15,2,0,0,2,0,0,0,20
E1,16/03/2002,Gillingham,Nott'm Forest,3,1,H,0,1,A,2.1,3.15,3.15,2,3,3.1,2.1,3.2,3,2.1,3.1,3.2,2,3.25,3.25,2,3.1,3.3,8928,"Jordan, W. M.",13,7,6,1,0,0,5,0,10,13,2,3,1,3,0,0,10,30
E1,16/03/2002,Man City,Crystal Palace,1,0,H,1,0,H,1.33,4.3,7.3,1.45,3.8,5.4,1.4,4,6.5,1.333,4,8.5,1.3,4.5,8,1.33,4,8,33637,"Clattenburg, M.",13,2,3,1,0,0,7,0,12,14,0,3,3,2,0,0,30,20
E1,16/03/2002,Millwall,Sheffield Weds,1,2,A,0,0,D,1.55,3.5,5.5,1.55,3.5,4.8,1.61,3.25,5,1.533,3.4,6,1.444,3.75,6.5,1.5,3.6,5.5,13075,"Alcock, P. E.",10,10,2,2,0,0,7,6,11,11,4,1,0,0,1,0,25,0
E1,16/03/2002,Rotherham,Bradford,1,1,D,0,0,D,2.1,3.15,3.15,2.1,3,2.9,2.1,3.2,3,2.1,3.25,3,2,3.25,3.25,2.1,3.1,3.1,7182,"Barry, N. S.",10,11,7,8,0,0,8,5,10,12,5,5,0,2,0,0,0,20
E1,16/03/2002,Sheffield United,West Brom,0,3,A,0,1,A,2.6,3.2,2.4,2.7,3,2.2,2.5,3.2,2.5,2.6,3.1,2.5,2.6,3.2,2.375,2.62,3.1,2.37,17653,"Wolstenholme, E. K.",6,7,2,4,0,0,4,5,9,12,1,3,2,1,3,0,95,10
E1,16/03/2002,Walsall,Barnsley,2,1,H,0,1,A,1.95,3.25,3.4,2,3,3.1,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.4,7495,"Stretton, F. G.",11,10,4,5,1,0,4,2,9,12,4,4,1,1,1,0,35,10
E1,16/03/2002,Watford,Coventry,3,0,H,2,0,H,2.4,3.2,2.6,2.2,3,2.9,2.6,3.2,2.37,2.5,3.2,2.5,2.375,3.2,2.6,2.37,3.1,2.62,15833,"Baines, S. J.",14,14,6,7,0,1,7,4,14,18,5,8,2,0,0,0,20,0
E1,16/03/2002,Wimbledon,Stockport,3,1,H,1,0,H,1.34,4.15,7.45,1.35,4,6.5,1.4,3.5,8,1.286,4.5,8.5,1.333,4.333,7.5,1.36,3.75,8,5224,"Olivier, R. J.",12,4,5,1,0,0,5,3,10,7,4,2,1,0,0,0,10,0
E1,16/03/2002,Wolves,Grimsby,0,1,A,0,0,D,1.33,4.15,7.85,1.35,4,7,1.36,3.75,8,1.286,4.5,8.5,1.3,4.5,8,1.33,4,8,25967,"Richards, P. R.",12,9,5,5,0,0,5,5,15,7,1,3,0,1,1,0,25,10
E1,17/03/2002,Burnley,Preston,2,1,H,2,0,H,2.1,3.15,3.15,2,3.1,3.2,2.25,3,2.87,2.1,3.2,3.1,2.2,3.25,2.8,2.2,3.1,2.87,18388,"Durkin, P. A.",15,12,7,8,0,0,7,8,22,13,1,0,0,1,0,0,0,10
E1,19/03/2002,Norwich,Gillingham,2,1,H,0,1,A,1.73,3.25,4.35,1.65,3.1,4,1.73,3.2,4.33,1.7,3.4,4.333,1.8,3.25,4,1.72,3.25,4.2,16479,"Baines, S. J.",20,6,12,1,0,1,8,3,9,13,5,4,0,0,0,0,0,0
E1,19/03/2002,Sheffield United,Millwall,3,2,H,0,1,A,2.37,3.2,2.62,2.35,3,2.35,2.25,3.2,2.75,2.6,3.2,2.4,2.5,3.2,2.5,2.5,3.1,2.5,16037,"Stretton, F. G.",12,8,6,4,2,0,3,2,7,10,0,5,1,0,0,0,10,0
E1,19/03/2002,Stockport,Man City,2,1,H,0,1,A,10,4.75,1.25,6.2,3.8,1.35,8,4,1.33,7.5,4.333,1.333,8.5,4.5,1.286,8,4,1.33,9537,"Wilkes, C. R.",8,14,3,8,0,1,2,7,9,13,4,3,1,0,0,1,10,25
E1,20/03/2002,Burnley,Bradford,1,1,D,1,0,H,1.55,3.6,5.2,1.7,3.1,3.8,1.57,3.6,5,1.571,3.4,5.5,1.615,3.6,4.5,1.57,3.5,5,19479,"Bates, A.",13,7,7,4,0,0,8,4,15,11,1,3,2,1,0,0,20,10
E1,20/03/2002,Preston,Crewe,2,2,D,2,1,H,1.53,3.5,5.65,1.55,3.3,4.5,1.44,3.6,6.5,1.571,3.4,5.5,1.5,3.5,6,1.66,3.3,4.5,13396,"Messias, M. D.",10,10,3,6,0,0,9,3,14,7,2,1,1,0,0,0,10,0
E1,22/03/2002,Nott'm Forest,West Brom,0,1,A,0,0,D,2.85,3.1,2.25,2.9,3,2.2,2.8,3.2,2.2,3,3.2,2.1,3,3.25,2.1,2.75,3.2,2.25,24788,"Wiley, A. G.",5,3,2,2,0,0,4,5,11,13,4,2,2,2,0,0,20,20
E1,23/03/2002,Barnsley,Watford,2,0,H,1,0,H,2.6,3.15,2.43,2.2,3.1,2.7,2.5,3.25,2.4,2.6,3.2,2.4,2.625,3.4,2.25,2.62,3.1,2.37,12449,"Cooper, M. A.",14,8,4,2,0,1,8,2,21,15,5,5,1,3,0,0,10,30
E1,23/03/2002,Bradford,Crewe,2,0,H,1,0,H,1.85,3.25,3.75,1.75,3.2,4,2.1,3.2,3,1.833,3.3,3.75,1.909,3.4,3.4,2,3.3,3.25,12846,"Pearson, R.",26,15,14,6,1,0,4,5,15,11,1,2,2,3,0,0,20,30
E1,23/03/2002,Crystal Palace,Walsall,2,0,H,0,0,D,1.7,3.35,4.4,1.75,3.3,3.8,1.8,3.2,4,1.667,3.4,4.5,1.727,3.25,4.333,1.8,3.3,3.75,21038,"Bates, A.",11,5,4,1,0,0,2,2,13,9,5,2,0,0,0,0,0,0
E1,23/03/2002,Grimsby,Wimbledon,6,2,H,2,2,D,2.5,3.1,2.55,2.4,3.1,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.6,3.2,2.375,2.5,3.1,2.5,6473,"Rejer, P.",15,12,9,6,1,0,5,6,7,13,3,1,0,1,0,1,0,35
E1,23/03/2002,Portsmouth,Sheffield Weds,0,0,D,0,0,D,2,3.25,3.25,2.1,3.1,3,2.1,3.2,3,1.909,3.25,3.5,2,3.25,3.25,1.9,3.3,3.3,14819,"Butler, A. N.",7,16,3,5,1,1,2,5,17,16,1,6,2,2,0,0,20,20
E1,23/03/2002,Rotherham,Man City,1,1,D,1,0,H,5.1,3.4,1.6,4.6,3.4,1.6,5,3.5,1.57,5.5,3.4,1.571,5.5,3.5,1.533,5,3.5,1.57,11426,"Gallagher, D. J.",9,8,5,4,0,0,6,2,15,13,9,7,4,1,0,0,40,10
E1,23/03/2002,Sheffield United,Burnley,3,0,H,1,0,H,2.55,3.1,2.5,2.8,3.1,2.2,2.4,3.25,2.5,2.5,3.2,2.5,2.6,3.2,2.375,2,3.3,3.25,19003,"Laws, D.",13,9,8,4,0,1,5,8,7,11,1,7,3,1,0,0,30,10
E1,23/03/2002,Stockport,Preston,0,2,A,0,1,A,4.75,3.4,1.63,4.3,3.4,1.55,5.5,3.5,1.53,4.5,3.4,1.667,5,3.6,1.571,2,3.3,3.25,6139,"Kaye, A.",7,11,2,5,0,1,2,8,9,8,3,9,0,1,0,0,0,10
E1,23/03/2002,Wolves,Norwich,0,0,D,0,0,D,1.54,3.45,5.6,1.55,3.5,4.8,1.53,3.5,5.5,1.571,3.4,5.5,1.571,3.6,5,1.53,3.4,5.5,26280,"Ryan, M.",12,6,5,3,0,0,15,0,11,9,5,1,2,1,0,0,20,10
E1,24/03/2002,Coventry,Birmingham,1,1,D,0,0,D,2.15,3.15,3,2.1,3,3.1,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,17945,"Brandwood, M. J.",11,7,3,2,0,0,6,5,18,16,1,9,1,1,0,0,10,10
E1,24/03/2002,Gillingham,Millwall,1,0,H,0,0,D,2.45,3.15,2.55,2.4,3.1,2.4,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.1,2.75,8082,"Dowd, P.",10,9,4,6,0,0,2,4,22,21,5,4,1,4,0,1,10,65
E1,26/03/2002,West Brom,Crewe,4,1,H,2,1,H,1.41,3.8,6.9,1.4,3.9,6,1.4,3.75,7,1.4,3.75,7.5,1.364,4,7.5,1.5,3.4,6,21303,"Cain, G.",11,4,8,2,0,0,5,2,10,6,3,4,0,0,0,0,0,0
E1,29/03/2002,Sheffield Weds,Coventry,2,1,H,1,1,D,2.6,3.2,2.4,2.7,3,2.3,2.4,3.25,2.5,2.7,3.2,2.3,2.625,3.2,2.375,2.62,3.2,2.3,21470,"Wolstenholme, E. K.",13,12,8,4,1,3,7,4,8,19,4,2,0,4,0,0,0,40
E1,29/03/2002,Watford,Bradford,0,0,D,0,0,D,1.7,3.3,4.5,1.9,3.1,3.5,1.8,3.25,3.75,1.667,3.4,4.5,1.8,3.25,4,1.66,3.3,4.5,14001,"Fletcher, M.",12,17,7,6,0,2,5,4,13,15,0,7,0,1,0,0,0,10
E1,30/03/2002,Birmingham,Grimsby,4,0,H,2,0,H,1.5,3.6,5.8,1.45,3.8,5.4,1.61,3.5,4.5,1.5,3.5,6,1.533,3.5,5.5,1.44,3.5,7,23249,"Taylor, P.",11,6,8,3,0,0,6,8,9,12,5,5,0,3,0,0,0,30
E1,30/03/2002,Burnley,Wolves,2,3,A,0,3,A,2.55,3.1,2.5,2.4,3.1,2.4,2.6,3.2,2.37,2.6,3.2,2.4,2.75,3.25,2.25,2.5,3.25,2.4,21823,"Knight, B.",7,12,5,7,0,0,7,3,18,18,2,2,3,2,1,0,55,20
E1,30/03/2002,Crewe,Sheffield United,2,2,D,2,1,H,2.3,3.2,2.7,2,3,3,2.37,3.2,2.6,2.375,3.2,2.625,2.375,3.4,2.5,2.4,3.25,2.5,7855,"Cowburn, M. G.",15,12,10,4,0,0,8,4,12,18,2,1,1,2,0,0,10,20
E1,30/03/2002,Man City,Nott'm Forest,3,0,H,2,0,H,1.33,4.3,7.5,1.3,4.2,8,1.33,4,8,1.333,4,8.5,1.286,4.5,8.5,1.3,4.33,8,34345,"Jones, M. J.",17,9,6,4,0,1,10,1,10,15,5,5,1,0,0,0,10,0
E1,30/03/2002,Millwall,Stockport,3,0,H,1,0,H,1.3,4.5,8,1.25,4.5,8,1.4,3.75,7,1.286,4.5,8.5,1.3,4.5,8,1.3,4.2,8.5,13570,"Tomlin, S. G.",22,5,9,3,2,0,10,4,11,16,4,2,0,1,0,0,0,10
E1,30/03/2002,Norwich,Crystal Palace,2,1,H,2,0,H,1.85,3.3,3.6,1.9,3.1,3.5,1.8,3.25,3.75,1.85,3.4,3.6,1.833,3.4,3.6,1.8,3.3,3.75,21251,"Pugh, D.",10,10,5,4,0,0,4,6,16,12,0,2,1,4,0,0,10,40
